epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,172.211,0.71048,0.51273,0.9975,0.90316,0.91238,0.96268,0.80887,0.63924,0.53948,0.95939,0.0011882,0.0011882,0.0011882
43,176.228,0.72807,0.51899,1.01263,0.90096,0.94927,0.96608,0.80667,0.67672,0.54869,0.97509,0.0011684,0.0011684,0.0011684
44,180.402,0.6924,0.50103,0.98857,0.89784,0.91957,0.95704,0.8063,0.64754,0.56435,0.97606,0.0011486,0.0011486,0.0011486
45,184.439,0.69075,0.50204,0.99379,0.92136,0.93913,0.95706,0.80215,0.66246,0.5251,0.96593,0.0011288,0.0011288,0.0011288
46,188.482,0.73427,0.53312,1.0225,0.89771,0.94783,0.95646,0.80215,0.66389,0.54096,0.98377,0.001109,0.001109,0.001109
47,192.484,0.73879,0.51954,1.01472,0.8748,0.94177,0.93813,0.79074,0.61299,0.54294,0.95268,0.0010892,0.0010892,0.0010892
48,196.536,0.71698,0.50817,1.00377,0.91716,0.91957,0.96216,0.82471,0.62043,0.49108,0.93422,0.0010694,0.0010694,0.0010694
49,200.594,0.71265,0.4944,0.99987,0.91563,0.94376,0.96177,0.80262,0.67175,0.50835,0.95124,0.0010496,0.0010496,0.0010496
50,204.636,0.72816,0.49986,0.99968,0.91811,0.95054,0.95779,0.8109,0.62375,0.509,0.94069,0.0010298,0.0010298,0.0010298
51,208.688,0.70148,0.4932,0.99802,0.88319,0.95,0.95949,0.81321,0.61846,0.52762,0.95516,0.00101,0.00101,0.00101
52,212.759,0.69541,0.49011,0.99865,0.9275,0.91777,0.96877,0.8144,0.64103,0.50373,0.96644,0.0009902,0.0009902,0.0009902
53,216.819,0.6883,0.47678,0.99137,0.9073,0.9413,0.96519,0.81063,0.63168,0.50449,0.94437,0.0009704,0.0009704,0.0009704
54,220.919,0.70229,0.49674,0.99229,0.95084,0.90435,0.97099,0.77764,0.76738,0.50871,0.99099,0.0009506,0.0009506,0.0009506
55,224.972,0.6798,0.47883,0.98134,0.9007,0.96621,0.97462,0.82746,0.63527,0.47393,0.96122,0.0009308,0.0009308,0.0009308
56,229.045,0.67414,0.45639,0.97619,0.91415,0.94912,0.96757,0.80753,0.68442,0.4915,0.95545,0.000911,0.000911,0.000911
57,233.121,0.67876,0.4638,0.98576,0.88752,0.9413,0.96002,0.79804,0.65308,0.54291,0.95524,0.0008912,0.0008912,0.0008912
58,237.237,0.68009,0.47836,0.98001,0.92708,0.93478,0.97024,0.82219,0.61834,0.49604,0.94466,0.0008714,0.0008714,0.0008714
59,241.32,0.67011,0.46549,0.97864,0.87237,0.93043,0.94922,0.7782,0.69086,0.57909,0.99169,0.0008516,0.0008516,0.0008516
60,245.398,0.66668,0.46198,0.97725,0.91378,0.94463,0.97053,0.82411,0.61932,0.4818,0.94259,0.0008318,0.0008318,0.0008318
61,249.556,0.65596,0.45497,0.96782,0.91656,0.93913,0.96609,0.81385,0.62705,0.4961,0.94523,0.000812,0.000812,0.000812
62,253.632,0.65584,0.45108,0.97324,0.91479,0.93349,0.9684,0.79362,0.68736,0.51817,0.98646,0.0007922,0.0007922,0.0007922
63,257.798,0.67434,0.46449,0.98694,0.93016,0.93043,0.97062,0.82934,0.62651,0.4762,0.95012,0.0007724,0.0007724,0.0007724
64,261.861,0.66281,0.45489,0.97729,0.90852,0.94565,0.96691,0.80832,0.65606,0.49751,0.95841,0.0007526,0.0007526,0.0007526
65,265.909,0.65356,0.44586,0.97412,0.90901,0.94565,0.96777,0.80728,0.66545,0.48871,0.97394,0.0007328,0.0007328,0.0007328
66,269.972,0.62615,0.43205,0.96326,0.90744,0.95217,0.97198,0.82849,0.62486,0.46143,0.95664,0.000713,0.000713,0.000713
67,273.995,0.64051,0.43999,0.96887,0.92677,0.95217,0.97592,0.82978,0.65621,0.45291,0.95806,0.0006932,0.0006932,0.0006932
68,278.097,0.64457,0.43861,0.97186,0.91917,0.95435,0.97611,0.82211,0.66294,0.44812,0.95078,0.0006734,0.0006734,0.0006734
69,282.134,0.64254,0.43358,0.96489,0.90832,0.94762,0.97328,0.83002,0.59454,0.454,0.94355,0.0006536,0.0006536,0.0006536
70,286.195,0.63956,0.43752,0.96816,0.93143,0.94498,0.98033,0.84501,0.59992,0.4477,0.94323,0.0006338,0.0006338,0.0006338
71,290.261,0.65383,0.45242,0.97496,0.92344,0.93043,0.96136,0.81199,0.62183,0.50825,0.94556,0.000614,0.000614,0.000614
72,294.315,0.61321,0.41349,0.9488,0.91941,0.94241,0.97065,0.83261,0.6104,0.47484,0.958,0.0005942,0.0005942,0.0005942
73,298.443,0.63043,0.42278,0.96598,0.91516,0.96145,0.97208,0.82399,0.63467,0.45849,0.95023,0.0005744,0.0005744,0.0005744
74,302.536,0.62305,0.42867,0.95716,0.91259,0.96087,0.97022,0.83454,0.58076,0.47114,0.94191,0.0005546,0.0005546,0.0005546
75,306.609,0.63108,0.42626,0.96633,0.93518,0.93696,0.97586,0.83282,0.62653,0.45835,0.94127,0.0005348,0.0005348,0.0005348
76,310.691,0.60481,0.41359,0.94853,0.91863,0.94783,0.97435,0.83025,0.61349,0.45072,0.93459,0.000515,0.000515,0.000515
77,314.766,0.62258,0.42586,0.95881,0.90429,0.95435,0.96913,0.82492,0.61371,0.46417,0.93639,0.0004952,0.0004952,0.0004952
78,318.862,0.61462,0.41723,0.95095,0.9355,0.94598,0.97623,0.84136,0.59288,0.44446,0.92722,0.0004754,0.0004754,0.0004754
79,322.893,0.60257,0.40069,0.94838,0.91656,0.95217,0.97322,0.83275,0.60694,0.46397,0.94292,0.0004556,0.0004556,0.0004556
80,326.931,0.59894,0.3961,0.94675,0.91757,0.95,0.97306,0.83766,0.58408,0.46186,0.934,0.0004358,0.0004358,0.0004358
81,330.998,0.62075,0.42012,0.96444,0.92137,0.92609,0.97519,0.84425,0.59258,0.45042,0.93581,0.000416,0.000416,0.000416
82,335.138,0.59716,0.40403,0.94297,0.92331,0.9587,0.97852,0.85117,0.57195,0.42385,0.92684,0.0003962,0.0003962,0.0003962
83,339.191,0.60991,0.4138,0.95698,0.91761,0.96845,0.97969,0.84237,0.61672,0.41778,0.9436,0.0003764,0.0003764,0.0003764
84,343.277,0.60722,0.40788,0.95636,0.93819,0.95686,0.97738,0.85437,0.55748,0.41276,0.91713,0.0003566,0.0003566,0.0003566
85,347.341,0.61258,0.41853,0.96274,0.92236,0.9587,0.97488,0.84883,0.55519,0.41015,0.9159,0.0003368,0.0003368,0.0003368
86,351.38,0.58654,0.38676,0.94557,0.92204,0.95136,0.97557,0.85698,0.55224,0.42119,0.92037,0.000317,0.000317,0.000317
87,355.442,0.5883,0.38666,0.95103,0.90092,0.96857,0.97432,0.8535,0.55753,0.43166,0.92635,0.0002972,0.0002972,0.0002972
88,359.512,0.58813,0.38762,0.94706,0.89277,0.97738,0.97507,0.85193,0.55793,0.42318,0.92328,0.0002774,0.0002774,0.0002774
89,363.589,0.58087,0.38934,0.93893,0.92374,0.94348,0.9743,0.85533,0.56484,0.43172,0.92023,0.0002576,0.0002576,0.0002576
90,367.669,0.57522,0.39442,0.94658,0.93132,0.94783,0.97514,0.84698,0.58741,0.42646,0.92642,0.0002378,0.0002378,0.0002378
91,391.525,0.50172,0.36665,0.88706,0.93554,0.94656,0.97424,0.84223,0.56449,0.42647,0.93151,0.000218,0.000218,0.000218
92,395.407,0.47361,0.32121,0.86749,0.93885,0.95,0.97153,0.84101,0.56313,0.42559,0.92615,0.0001982,0.0001982,0.0001982
93,399.256,0.46567,0.30789,0.8637,0.9403,0.9587,0.97388,0.84558,0.55638,0.41692,0.92119,0.0001784,0.0001784,0.0001784
94,403.118,0.45052,0.29548,0.86315,0.92813,0.9545,0.97346,0.84222,0.56997,0.42244,0.92706,0.0001586,0.0001586,0.0001586
95,407.033,0.45643,0.29885,0.86372,0.91439,0.9587,0.96961,0.83803,0.56979,0.4361,0.9365,0.0001388,0.0001388,0.0001388
96,411.003,0.44485,0.29324,0.8554,0.92405,0.94348,0.96505,0.82923,0.58702,0.44632,0.93927,0.000119,0.000119,0.000119
97,414.963,0.4314,0.28402,0.85977,0.93147,0.94549,0.97043,0.84548,0.55817,0.42104,0.92733,9.92e-05,9.92e-05,9.92e-05
98,418.866,0.44473,0.28526,0.86402,0.92736,0.94364,0.97121,0.84666,0.55295,0.41973,0.92399,7.94e-05,7.94e-05,7.94e-05
99,422.709,0.42705,0.28292,0.85704,0.90419,0.96522,0.96822,0.84682,0.54605,0.41483,0.9185,5.96e-05,5.96e-05,5.96e-05
100,426.605,0.4294,0.27738,0.85909,0.91872,0.95836,0.96832,0.84756,0.54348,0.40974,0.91691,3.98e-05,3.98e-05,3.98e-05
